       1   4.950495E+00   1.697567E-01   1.752434E-01   7.000000E+14
       2   6.236124E+00   3.487226E-01   3.679006E-01   7.500000E+14
       3   7.026703E+00   5.116775E-01   5.496510E-01   8.000000E+14
       4   7.562256E+00   6.530917E-01   7.123501E-01   8.500000E+14
       5   7.944795E+00   7.742788E-01   8.556784E-01   9.000000E+14
       6   8.226823E+00   8.778205E-01   9.812261E-01   9.500000E+14
       7   8.439844E+00   9.666096E-01   1.091366E+00   1.000000E+15
       8   8.603360E+00   1.043083E+00   1.188251E+00   1.050000E+15
       9   8.729373E+00   1.108989E+00   1.273424E+00   1.100000E+15
      10   8.826883E+00   1.166006E+00   1.348507E+00   1.150000E+15
      11   8.903390E+00   1.215857E+00   1.415332E+00   1.200000E+15
      12   8.963396E+00   1.259623E+00   1.475012E+00   1.250000E+15
      13   9.009901E+00   1.298073E+00   1.528328E+00   1.300000E+15
      14   9.045905E+00   1.332082E+00   1.576257E+00   1.350000E+15
      15   9.071407E+00   1.361600E+00   1.618585E+00   1.400000E+15
      16   9.090909E+00   1.388119E+00   1.657189E+00   1.450000E+15
      17   9.104411E+00   1.411659E+00   1.692012E+00   1.500000E+15
      18   9.113411E+00   1.432756E+00   1.723709E+00   1.550000E+15
      19   9.117912E+00   1.451450E+00   1.752274E+00   1.600000E+15
      20   9.119412E+00   1.468292E+00   1.778413E+00   1.650000E+15
      21   9.117912E+00   1.483328E+00   1.802150E+00   1.700000E+15
      22   9.114912E+00   1.497109E+00   1.824218E+00   1.750000E+15
      23   9.108911E+00   1.509176E+00   1.843948E+00   1.800000E+15
      24   9.101410E+00   1.520075E+00   1.862082E+00   1.850000E+15
      25   9.092409E+00   1.529849E+00   1.878658E+00   1.900000E+15
      26   9.081908E+00   1.538536E+00   1.893716E+00   1.950000E+15
      27   9.069907E+00   1.546175E+00   1.907292E+00   2.000000E+15
      28   9.057906E+00   1.553299E+00   1.920134E+00   2.050000E+15
      29   9.045905E+00   1.559938E+00   1.932279E+00   2.100000E+15
      30   9.032403E+00   1.565624E+00   1.943050E+00   2.150000E+15
      31   9.017402E+00   1.570387E+00   1.952482E+00   2.200000E+15
      32   9.003900E+00   1.575243E+00   1.962025E+00   2.250000E+15
      33   8.988899E+00   1.579226E+00   1.970289E+00   2.300000E+15
      34   8.973897E+00   1.582852E+00   1.978012E+00   2.350000E+15
      35   8.958896E+00   1.586141E+00   1.985220E+00   2.400000E+15
      36   8.943894E+00   1.589112E+00   1.991939E+00   2.450000E+15
      37   8.927393E+00   1.591297E+00   1.997486E+00   2.500000E+15
      38   8.912391E+00   1.593683E+00   2.003295E+00   2.550000E+15
      39   8.897390E+00   1.595800E+00   2.008681E+00   2.600000E+15
      40   8.880888E+00   1.597181E+00   2.012962E+00   2.650000E+15
      41   8.865887E+00   1.598802E+00   2.017560E+00   2.700000E+15
      42   8.849385E+00   1.599718E+00   2.021093E+00   2.750000E+15
      43   8.834384E+00   1.600893E+00   2.024975E+00   2.800000E+15
      44   8.817882E+00   1.601390E+00   2.027827E+00   2.850000E+15
      45   8.802880E+00   1.602165E+00   2.031056E+00   2.900000E+15
      46   8.787879E+00   1.602754E+00   2.033979E+00   2.950000E+15
      47   8.772877E+00   1.603166E+00   2.036611E+00   3.000000E+15
      48   8.756376E+00   1.602943E+00   2.038275E+00   3.050000E+15
      49   8.741374E+00   1.603029E+00   2.040362E+00   3.100000E+15
      50   8.726373E+00   1.602962E+00   2.042193E+00   3.150000E+15
