       1   7.922292E+00   4.727839E-01   5.007463E-01   5.000000E+14
       2   9.164417E+00   7.596813E-01   8.253171E-01   5.500000E+14
       3   9.890489E+00   9.877167E-01   1.094750E+00   6.000000E+14
       4   1.035104E+01   1.167602E+00   1.315337E+00   6.500000E+14
       5   1.065557E+01   1.310247E+00   1.496087E+00   7.000000E+14
       6   1.086259E+01   1.424790E+00   1.645592E+00   7.500000E+14
       7   1.100510E+01   1.517841E+00   1.770421E+00   8.000000E+14
       8   1.110111E+01   1.593531E+00   1.874661E+00   8.500000E+14
       9   1.116562E+01   1.656093E+00   1.962992E+00   9.000000E+14
      10   1.120762E+01   1.708321E+00   2.038536E+00   9.500000E+14
      11   1.123162E+01   1.751755E+00   2.102930E+00   1.000000E+15
      12   1.124362E+01   1.788551E+00   2.158787E+00   1.050000E+15
      13   1.124512E+01   1.819401E+00   2.206828E+00   1.100000E+15
      14   1.123762E+01   1.845010E+00   2.247846E+00   1.150000E+15
      15   1.122712E+01   1.867596E+00   2.284801E+00   1.200000E+15
      16   1.121062E+01   1.886334E+00   2.316449E+00   1.250000E+15
      17   1.119112E+01   1.902403E+00   2.344371E+00   1.300000E+15
      18   1.116862E+01   1.915957E+00   2.368732E+00   1.350000E+15
      19   1.114311E+01   1.927139E+00   2.389689E+00   1.400000E+15
      20   1.111761E+01   1.937070E+00   2.408810E+00   1.450000E+15
      21   1.109061E+01   1.945364E+00   2.425521E+00   1.500000E+15
      22   1.106211E+01   1.952124E+00   2.439951E+00   1.550000E+15
      23   1.103360E+01   1.957932E+00   2.452924E+00   1.600000E+15
      24   1.100510E+01   1.962865E+00   2.464545E+00   1.650000E+15
      25   1.097510E+01   1.966513E+00   2.474207E+00   1.700000E+15
      26   1.094659E+01   1.969907E+00   2.483408E+00   1.750000E+15
      27   1.091659E+01   1.972142E+00   2.490824E+00   1.800000E+15
      28   1.088809E+01   1.974230E+00   2.497930E+00   1.850000E+15
      29   1.085809E+01   1.975266E+00   2.503401E+00   1.900000E+15
      30   1.082958E+01   1.976241E+00   2.508689E+00   1.950000E+15
      31   1.080108E+01   1.976720E+00   2.513157E+00   2.000000E+15
      32   1.077258E+01   1.976740E+00   2.516858E+00   2.050000E+15
      33   1.074407E+01   1.976335E+00   2.519844E+00   2.100000E+15
      34   1.071707E+01   1.975995E+00   2.522840E+00   2.150000E+15
      35   1.068857E+01   1.974827E+00   2.524526E+00   2.200000E+15
      36   1.066157E+01   1.973774E+00   2.526299E+00   2.250000E+15
      37   1.063606E+01   1.972852E+00   2.528190E+00   2.300000E+15
      38   1.060906E+01   1.971177E+00   2.528883E+00   2.350000E+15
      39   1.058356E+01   1.969671E+00   2.529753E+00   2.400000E+15
      40   1.055806E+01   1.967902E+00   2.530158E+00   2.450000E+15
      41   1.053255E+01   1.965886E+00   2.530124E+00   2.500000E+15
      42   1.050855E+01   1.964082E+00   2.530338E+00   2.550000E+15
      43   1.048305E+01   1.961619E+00   2.529500E+00   2.600000E+15
      44   1.045905E+01   1.959392E+00   2.528951E+00   2.650000E+15
      45   1.043654E+01   1.957409E+00   2.528705E+00   2.700000E+15
      46   1.041254E+01   1.954808E+00   2.527472E+00   2.750000E+15
      47   1.039004E+01   1.952470E+00   2.526575E+00   2.800000E+15
      48   1.036754E+01   1.949970E+00   2.525378E+00   2.850000E+15
      49   1.034503E+01   1.947317E+00   2.523897E+00   2.900000E+15
      50   1.032403E+01   1.944949E+00   2.522788E+00   2.950000E+15
