       1   9.593459E+00   7.269409E-01   7.834429E-01   4.500000E+14
       2   1.065857E+01   1.038689E+00   1.147873E+00   5.000000E+14
       3   1.127213E+01   1.274467E+00   1.436212E+00   5.500000E+14
       4   1.164866E+01   1.453889E+00   1.664309E+00   6.000000E+14
       5   1.188719E+01   1.592399E+00   1.846590E+00   6.500000E+14
       6   1.204020E+01   1.701081E+00   1.994231E+00   7.000000E+14
       7   1.213621E+01   1.787154E+00   2.114735E+00   7.500000E+14
       8   1.219322E+01   1.855949E+00   2.213911E+00   8.000000E+14
       9   1.222322E+01   1.911476E+00   2.296308E+00   8.500000E+14
      10   1.223522E+01   1.957016E+00   2.365823E+00   9.000000E+14
      11   1.223222E+01   1.993922E+00   2.423926E+00   9.500000E+14
      12   1.222022E+01   2.024579E+00   2.473638E+00   1.000000E+15
      13   1.220072E+01   2.049832E+00   2.515952E+00   1.050000E+15
      14   1.217522E+01   2.070502E+00   2.551876E+00   1.100000E+15
      15   1.214671E+01   2.087872E+00   2.583125E+00   1.150000E+15
      16   1.211371E+01   2.101694E+00   2.609271E+00   1.200000E+15
      17   1.207921E+01   2.113183E+00   2.631995E+00   1.250000E+15
      18   1.204470E+01   2.123020E+00   2.652243E+00   1.300000E+15
      19   1.200720E+01   2.130394E+00   2.668814E+00   1.350000E+15
      20   1.196970E+01   2.136434E+00   2.683320E+00   1.400000E+15
      21   1.193219E+01   2.141266E+00   2.695933E+00   1.450000E+15
      22   1.189469E+01   2.145005E+00   2.706811E+00   1.500000E+15
      23   1.185719E+01   2.147751E+00   2.716097E+00   1.550000E+15
      24   1.181818E+01   2.149123E+00   2.723223E+00   1.600000E+15
      25   1.178218E+01   2.150617E+00   2.730390E+00   1.650000E+15
      26   1.174467E+01   2.150891E+00   2.735621E+00   1.700000E+15
      27   1.170867E+01   2.150944E+00   2.740390E+00   1.750000E+15
      28   1.167267E+01   2.150367E+00   2.744096E+00   1.800000E+15
      29   1.163666E+01   2.149213E+00   2.746819E+00   1.850000E+15
      30   1.160216E+01   2.147985E+00   2.749306E+00   1.900000E+15
      31   1.156766E+01   2.146266E+00   2.750942E+00   1.950000E+15
      32   1.153465E+01   2.144545E+00   2.752460E+00   2.000000E+15
      33   1.150015E+01   2.141957E+00   2.752573E+00   2.050000E+15
      34   1.146865E+01   2.139875E+00   2.753332E+00   2.100000E+15
      35   1.143564E+01   2.136990E+00   2.752784E+00   2.150000E+15
      36   1.140414E+01   2.134214E+00   2.752299E+00   2.200000E+15
      37   1.137414E+01   2.131566E+00   2.751907E+00   2.250000E+15
      38   1.134413E+01   2.128627E+00   2.750985E+00   2.300000E+15
      39   1.131413E+01   2.125419E+00   2.749569E+00   2.350000E+15
      40   1.128563E+01   2.122391E+00   2.748335E+00   2.400000E+15
      41   1.125563E+01   2.118699E+00   2.746020E+00   2.450000E+15
      42   1.122862E+01   2.115644E+00   2.744579E+00   2.500000E+15
      43   1.120012E+01   2.111957E+00   2.742111E+00   2.550000E+15
      44   1.117312E+01   2.108502E+00   2.739915E+00   2.600000E+15
      45   1.114761E+01   2.105287E+00   2.738006E+00   2.650000E+15
      46   1.112061E+01   2.101482E+00   2.735139E+00   2.700000E+15
      47   1.109511E+01   2.097937E+00   2.732594E+00   2.750000E+15
      48   1.107111E+01   2.094656E+00   2.730381E+00   2.800000E+15
      49   1.104560E+01   2.090819E+00   2.727267E+00   2.850000E+15
      50   1.102160E+01   2.087262E+00   2.724514E+00   2.900000E+15
